# Version 1.00
#
power[dBm],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
-6.448461162677091E+000,6.484888271046940E-002,1.137220871231117E-003,-9.412664936513711E+001,-3.069911895418936E+001,-2.376061466882846E+001,-2.368643626742310E+000,-9.412664936513711E+001,-2.844034693270448E+001,
-6.428920371275041E+000,6.486226304459174E-002,1.329800990351667E-003,-9.167516818753460E+001,-1.013898561982040E+001,-2.375833297616931E+001,-2.350162091317408E+000,-9.167516818753460E+001,-2.868877979241449E+001,
-6.409379579872983E+000,6.486564014391671E-002,1.220413632842524E-003,-9.655920343911480E+001,-1.027279199985074E+001,-2.375816876740738E+001,-2.353875855365360E+000,-9.655920343911480E+001,-2.847496617431251E+001,
-6.389838788470932E+000,6.484892785344769E-002,1.267496172737750E-003,-9.259866462760301E+001,-1.264450114570358E+001,-2.376028521300612E+001,-2.347348286139407E+000,-9.259866462760301E+001,-2.864535376286362E+001,
-6.370297997068882E+000,6.486286389440715E-002,1.188902267335197E-003,-1.000686764188849E+002,-1.346268474813658E+001,-2.375861874344517E+001,-2.351709563655207E+000,-1.000686764188849E+002,-2.858893049167626E+001,
-6.350757205666831E+000,6.487099102809148E-002,1.270592515902593E-003,-1.014027838707392E+002,-9.739312681248663E+000,-2.375732358642488E+001,-2.356535721560602E+000,-1.014027838707392E+002,-2.860020339228296E+001,
-6.331216414264780E+000,6.484540076307395E-002,1.201711276586255E-003,-9.158595010202204E+001,-2.262139009329553E+001,-2.376092517263252E+001,-2.372837786904105E+000,-9.158595010202204E+001,-2.832505030287943E+001,
-6.311675622862730E+000,6.482068358914618E-002,1.294840395623844E-003,-9.339785856907253E+001,-7.446538807035999E+000,-2.376399524702644E+001,-2.361247535437965E+000,-9.339785856907253E+001,-2.847491811624468E+001,
-6.292134831460672E+000,6.489176741156101E-002,1.290431928401188E-003,-1.039719736640600E+002,-7.476813466323383E+000,-2.375449086639169E+001,-2.369445885324502E+000,-1.039719736640600E+002,-2.868839569486649E+001,
-6.272594040058621E+000,6.482727165792553E-002,1.221151512630274E-003,-9.597567949586205E+001,-9.174281790943445E+000,-2.376330437205863E+001,-2.356844316498403E+000,-9.597567949586205E+001,-2.856589812876513E+001,
-6.253053248656570E+000,6.493700785013643E-002,1.252948094268386E-003,-1.003970627700935E+002,-1.293148246687678E+001,-2.374853799611429E+001,-2.357666378336419E+000,-1.003970627700935E+002,-2.848813285538829E+001,
-6.233512457254520E+000,6.492292684507414E-002,1.229419271617960E-003,-9.297656492340475E+001,-2.007741462546872E+001,-2.375048111441178E+001,-2.361289567440312E+000,-9.297656492340475E+001,-2.841727378193621E+001,
-6.213971665852469E+000,6.493852761250309E-002,1.132051316664695E-003,-1.019490162436168E+002,-1.369102544193491E+001,-2.374863164173620E+001,-2.360958111015239E+000,-1.019490162436168E+002,-2.864243302364559E+001,
-6.194430874450418E+000,6.493776174686693E-002,1.207375820360375E-003,-9.786760874256223E+001,-1.654599125844661E+001,-2.374855262613278E+001,-2.353680959433349E+000,-9.786760874256223E+001,-2.867544075432974E+001,
-6.174890083048368E+000,6.493451887474749E-002,1.316601882431386E-003,-8.972037297578055E+001,-1.093034547896666E+001,-2.374870239984210E+001,-2.370117221931263E+000,-8.972037297578055E+001,-2.852484644292401E+001,
-6.155349291646310E+000,6.486964682701417E-002,1.167196363164124E-003,-1.047899336639849E+002,-7.723443732643509E+000,-2.375776354560494E+001,-2.362446559046805E+000,-1.047899336639849E+002,-2.868186625683827E+001,
-6.135808500244259E+000,6.496362250098071E-002,1.263436272392619E-003,-9.832040492330735E+001,-2.276508831834273E+001,-2.374495295915476E+001,-2.360065918625748E+000,-9.832040492330735E+001,-2.847507916832988E+001,
-6.116267708842209E+000,6.490560310529679E-002,1.209960254904802E-003,-9.424246500534323E+001,-1.409856611086346E+001,-2.375284721378596E+001,-2.365604455750476E+000,-9.424246500534323E+001,-2.854618028633957E+001,
-6.096726917440158E+000,6.477596788251898E-002,1.178905512744715E-003,-1.092644780195423E+002,-1.145624476776078E+001,-2.377028350419297E+001,-2.354640327717897E+000,-1.092644780195423E+002,-2.836807353458305E+001,
-6.077186126038107E+000,6.488147572116107E-002,1.203579395637993E-003,-1.041349565205095E+002,-9.901274659437625E+000,-2.375609138352815E+001,-2.362491945846271E+000,-1.041349565205095E+002,-2.848449565565577E+001,
-6.057645334636057E+000,6.493206453806148E-002,1.251157719269151E-003,-9.624460905285029E+001,-1.024744174717001E+001,-2.374920360254757E+001,-2.354568990254864E+000,-9.624460905285029E+001,-2.855910781837622E+001,
-6.038104543233999E+000,6.497925146181184E-002,1.196899753999371E-003,-9.313021207448269E+001,-1.065137739088076E+001,-2.374303266647957E+001,-2.343215048473013E+000,-9.313021207448269E+001,-2.840885780271572E+001,
-6.018563751831948E+000,6.476770461940481E-002,1.184958701712988E-003,-9.378287008733157E+001,-6.324916369932602E+000,-2.377137642995355E+001,-2.375850723649777E+000,-9.378287008733157E+001,-2.863659198033088E+001,
-5.999022960429898E+000,6.484457713083440E-002,1.229884421279318E-003,-9.529002682777924E+001,-3.055249877075464E+001,-2.376096472786937E+001,-2.361042607438524E+000,-9.529002682777924E+001,-2.837891353373163E+001,
-5.979482169027847E+000,6.494432735754824E-002,1.219105636371829E-003,-1.013831654696751E+002,-1.217008120019602E+001,-2.374764547993230E+001,-2.363037494320512E+000,-1.013831654696751E+002,-2.834523911688206E+001,
-5.959941377625796E+000,6.491619142813498E-002,1.205787271215288E-003,-9.892421787311976E+001,-1.159615471715303E+001,-2.375144124140076E+001,-2.362477667383071E+000,-9.892421787311976E+001,-2.847884158346089E+001,
-5.940400586223745E+000,6.483877594080933E-002,1.189147060549248E-003,-9.764447394565103E+001,-1.625431032705220E+001,-2.376184331374000E+001,-2.359538818194983E+000,-9.764447394565103E+001,-2.839637065430465E+001,
-5.920859794821695E+000,6.482031808271468E-002,1.180976882412324E-003,-9.587488105491937E+001,-1.017998620506923E+001,-2.376433548221061E+001,-2.362706020275674E+000,-9.587488105491937E+001,-2.832983513504318E+001,
-5.901319003419637E+000,6.487020780376832E-002,1.204544029418547E-003,-1.003451989900968E+002,-1.362003063307173E+001,-2.375759707089866E+001,-2.367292824407340E+000,-1.003451989900968E+002,-2.842307210381901E+001,
-5.881778212017586E+000,6.490569945865002E-002,1.254085569708309E-003,-9.694374281168629E+001,-1.748274013523495E+001,-2.375272227732554E+001,-2.351995796208069E+000,-9.694374281168629E+001,-2.856810592596486E+001,
-5.862237420615536E+000,6.482111620353616E-002,1.239440197336529E-003,-9.688477149155082E+001,-8.487872581345449E+000,-2.376408236177609E+001,-2.349932141246265E+000,-9.688477149155082E+001,-2.849164270847420E+001,
-5.842696629213485E+000,6.481760316224108E-002,1.332596845387825E-003,-1.139873867857415E+002,-1.328709474666081E+001,-2.376430536086187E+001,-2.361831040638908E+000,-1.139873867857415E+002,-2.858515534995564E+001,
-5.823155837811434E+000,6.483915335546658E-002,1.209145175201292E-003,-9.543553787683344E+001,-1.611698081367396E+001,-2.376174324374367E+001,-2.357573306995795E+000,-9.543553787683344E+001,-2.838866331875432E+001,
-5.803615046409384E+000,6.484598643303841E-002,1.285988397430591E-003,-9.595397547870761E+001,-1.204711575336999E+001,-2.376063029670499E+001,-2.369104156803112E+000,-9.595397547870761E+001,-2.846997879420359E+001,
-5.784074255007326E+000,6.484689520013565E-002,1.215856884284357E-003,-1.134066989476856E+002,-1.478932958980475E+001,-2.376068976075543E+001,-2.358947612294056E+000,-1.134066989476856E+002,-2.852414818877421E+001,
-5.764533463605275E+000,6.490010133519925E-002,1.116277534213188E-003,-9.762155562392016E+001,-1.128723901544081E+001,-2.375380788471257E+001,-2.364648951467399E+000,-9.762155562392016E+001,-2.875325867549771E+001,
-5.744992672203225E+000,6.493926861483319E-002,1.231999943041294E-003,-1.009552606976821E+002,-7.460011492720986E+000,-2.374828930571040E+001,-2.363037646916083E+000,-1.009552606976821E+002,-2.882595702328261E+001,
-5.725451880801174E+000,6.490392425511748E-002,1.251102107045979E-003,-9.356433472336533E+001,-1.066852073838219E+001,-2.375296745804084E+001,-2.362162309162879E+000,-9.356433472336533E+001,-2.848484007302380E+001,
-5.705911089399123E+000,6.479424431193739E-002,1.176667177291236E-003,-9.995615374273393E+001,-1.478376518546059E+001,-2.376783940439935E+001,-2.351711770183063E+000,-9.995615374273393E+001,-2.851716963273375E+001,
-5.686370297997073E+000,6.484260108638223E-002,1.280884836054858E-003,-9.625955806120894E+001,-1.568155626453130E+001,-2.376109711147898E+001,-2.359281921756733E+000,-9.625955806120894E+001,-2.838359074663258E+001,
-5.666829506595015E+000,6.498276439868826E-002,1.193731253265388E-003,-1.007348418046147E+002,-9.660183150607281E+000,-2.374257104570840E+001,-2.365964448409482E+000,-1.007348418046147E+002,-2.826860047617159E+001,
-5.647288715192964E+000,6.488275946507408E-002,1.224995894754146E-003,-9.652408361277482E+001,-1.137480183402689E+001,-2.375586594733158E+001,-2.358764675343752E+000,-9.652408361277482E+001,-2.872478286999207E+001,
-5.627747923790913E+000,6.487075009780227E-002,1.157331872630625E-003,-1.214996175351836E+002,-2.145968948854780E+001,-2.375763952619683E+001,-2.368095219680561E+000,-1.214996175351836E+002,-2.868329776738390E+001,
-5.608207132388863E+000,6.488409144736521E-002,1.198124173059441E-003,-1.010705798427522E+002,-2.637133165814177E+001,-2.375575484655749E+001,-2.359887532882776E+000,-1.010705798427522E+002,-2.863883770367697E+001,
-5.588666340986812E+000,6.490253972786646E-002,1.158755106958914E-003,-9.717198785934291E+001,-7.818440580434835E+000,-2.375338204209950E+001,-2.359177738435471E+000,-9.717198785934291E+001,-2.860791158181418E+001,
-5.569125549584761E+000,6.486031667354983E-002,1.216878476947074E-003,-9.607949485369888E+001,-1.073846088472426E+001,-2.375889028007259E+001,-2.365526637021613E+000,-9.607949485369888E+001,-2.833225155217366E+001,
-5.549584758182711E+000,6.498036261361143E-002,1.259382800091595E-003,-1.009190024533019E+002,-1.420390209565988E+001,-2.374272638912660E+001,-2.360464645581951E+000,-1.009190024533019E+002,-2.830813747888957E+001,
-5.530043966780653E+000,6.488687624642406E-002,1.241277065420342E-003,-1.016803436309511E+002,-1.321818072084613E+001,-2.375527364163041E+001,-2.366089280911039E+000,-1.016803436309511E+002,-2.838664680598512E+001,
-5.510503175378602E+000,6.491616212037260E-002,1.167763012689969E-003,-9.552119348533530E+001,-8.962851348922589E+000,-2.375153814214351E+001,-2.357612407443917E+000,-9.552119348533530E+001,-2.849443173120032E+001,
-5.490962383976552E+000,6.480773382690090E-002,1.198703865643899E-003,-9.476730248733136E+001,-1.372353573838919E+001,-2.376597776492034E+001,-2.358706595733014E+000,-9.476730248733136E+001,-2.855854967939793E+001,
-5.471421592574501E+000,6.491709151531340E-002,1.243985012350128E-003,-1.013351275666466E+002,-1.828617872266805E+001,-2.375122445113288E+001,-2.371421500089903E+000,-1.013351275666466E+002,-2.871892886103843E+001,
-5.451880801172450E+000,6.494312817789597E-002,1.257063574145375E-003,-9.166001715427147E+001,-1.238123010416667E+001,-2.374770905932862E+001,-2.372505195942763E+000,-9.166001715427147E+001,-2.854962203464951E+001,
-5.432340009770400E+000,6.485892195482061E-002,1.273179880381036E-003,-9.594973640978468E+001,-1.013244205361411E+001,-2.375893231103044E+001,-2.360830021837420E+000,-9.594973640978468E+001,-2.875988953923931E+001,
-5.412799218368342E+000,6.490333251030844E-002,1.319214215098047E-003,-1.047718426011071E+002,-1.283671922584442E+001,-2.375286619778511E+001,-2.375965352499405E+000,-1.047718426011071E+002,-2.853134919703657E+001,
-5.393258426966291E+000,6.489543564718331E-002,1.242772257480761E-003,-9.065947736225583E+001,-1.369377412910283E+001,-2.375412452868499E+001,-2.360805948654956E+000,-9.065947736225583E+001,-2.856893413641460E+001,
-5.373717635564240E+000,6.486916720409279E-002,1.208342232174434E-003,-1.020874055397818E+002,-8.548973840110467E+000,-2.375772690134104E+001,-2.364593614449224E+000,-1.020874055397818E+002,-2.859040996567279E+001,
-5.354176844162190E+000,6.488187415005561E-002,1.173175660933388E-003,-9.461376087177686E+001,-2.137866411542956E+001,-2.375611258830562E+001,-2.373600348150319E+000,-9.461376087177686E+001,-2.827844324763382E+001,
-5.334636052760139E+000,6.487279537276769E-002,1.209480875341146E-003,-1.138239642984476E+002,-7.772222319854525E+000,-2.375723843675617E+001,-2.365912511226844E+000,-1.138239642984476E+002,-2.847648116659624E+001,
-5.315095261358088E+000,6.484384349477597E-002,1.251019957597424E-003,-9.990274381305751E+001,-1.363472488702701E+001,-2.376100882404635E+001,-2.360496028732616E+000,-9.990274381305751E+001,-2.869594837130021E+001,
-5.295554469956031E+000,6.485388999882875E-002,1.253529708748535E-003,-9.204835210881844E+001,-8.236412532918108E+000,-2.375965720286780E+001,-2.369603817395252E+000,-9.204835210881844E+001,-2.884805843385702E+001,
-5.276013678553980E+000,6.490300308885595E-002,1.230166391779113E-003,-9.670294196712852E+001,-1.229232574317030E+001,-2.375314422737420E+001,-2.363916325778437E+000,-9.670294196712852E+001,-2.864482368535590E+001,
-5.256472887151929E+000,6.500103985122130E-002,1.221385005930983E-003,-9.789756337453341E+001,-1.616706218213342E+001,-2.374006080779483E+001,-2.361672132402203E+000,-9.789756337453341E+001,-2.864013188869250E+001,
-5.236932095749879E+000,6.491026039443762E-002,1.170028111045849E-003,-9.999137092932892E+001,-1.892938844591541E+001,-2.375232212678615E+001,-2.368492915513603E+000,-9.999137092932892E+001,-2.850652340354869E+001,
-5.217391304347828E+000,6.492324189179333E-002,1.240309206378550E-003,-9.586735626896218E+001,-3.327190317719065E+001,-2.375041127887025E+001,-2.371072762518057E+000,-9.586735626896218E+001,-2.842441497650041E+001,
-5.197850512945777E+000,6.489509661119833E-002,1.220315491673079E-003,-9.619520874344143E+001,-1.305348693627380E+001,-2.375422691075984E+001,-2.359670618594627E+000,-9.619520874344143E+001,-2.857611775158652E+001,
-5.178309721543727E+000,6.489532872256744E-002,1.171674943077062E-003,-9.577073860792126E+001,-2.209454683893534E+001,-2.375431579586765E+001,-2.366998160972214E+000,-9.577073860792126E+001,-2.846589375099203E+001,
-5.158768930141669E+000,6.491539971325500E-002,1.243678628160126E-003,-1.032624606013258E+002,-2.125327515911639E+001,-2.375145151886753E+001,-2.380557897316022E+000,-1.032624606013258E+002,-2.842464899201499E+001,
-5.139228138739618E+000,6.482142982822188E-002,1.313299723648823E-003,-9.657975242776671E+001,-1.146516375812440E+001,-2.376384555097602E+001,-2.357974798737221E+000,-9.657975242776671E+001,-2.861553111984847E+001,
-5.119687347337568E+000,6.488710203071822E-002,1.227026333550815E-003,-1.053985295956427E+002,-1.697144341224027E+001,-2.375527969867806E+001,-2.363417031301699E+000,-1.053985295956427E+002,-2.847040831575171E+001,
-5.100146555935517E+000,6.488184304319303E-002,1.211776595039335E-003,-1.018173975630704E+002,-1.730517568691234E+001,-2.375602180702832E+001,-2.363301475275270E+000,-1.018173975630704E+002,-2.854859959605905E+001,
-5.080605764533466E+000,6.490958932226060E-002,1.247269862647487E-003,-1.008825391100114E+002,-1.253642106802969E+001,-2.375221949986159E+001,-2.366377075045233E+000,-1.008825391100114E+002,-2.837280456392980E+001,
-5.061064973131416E+000,6.496073333050967E-002,1.292350120370661E-003,-9.781371931331712E+001,-1.957713138402232E+001,-2.374526309206052E+001,-2.364538771197144E+000,-9.781371931331712E+001,-2.841600165085604E+001,
-5.041524181729358E+000,6.491380971810232E-002,1.280263682326642E-003,-9.995003427481909E+001,-9.071704566455157E+000,-2.375156905734366E+001,-2.365793994409205E+000,-9.995003427481909E+001,-2.853756600756528E+001,
-5.021983390327307E+000,6.480354885534377E-002,1.210507450768465E-003,-1.006343589147813E+002,-1.023545232365274E+001,-2.376650908561658E+001,-2.364606896432697E+000,-1.006343589147813E+002,-2.850349459409577E+001,
-5.002442598925256E+000,6.490069017388812E-002,1.232167377144601E-003,-8.955504562087273E+001,-2.151145944267314E+001,-2.375344857798619E+001,-2.380263812405997E+000,-8.955504562087273E+001,-2.861413499302988E+001,
-4.982901807523206E+000,6.482743922522533E-002,1.203544980362897E-003,-9.680096312623705E+001,-1.239616631930296E+001,-2.376332602927133E+001,-2.371277276031278E+000,-9.680096312623705E+001,-2.872283837365273E+001,
-4.963361016121155E+000,6.488350266078713E-002,1.274682005464618E-003,-1.032452682638436E+002,-1.935011008703773E+001,-2.375563841361979E+001,-2.365428314249506E+000,-1.032452682638436E+002,-2.865523875195243E+001,
-4.943820224719104E+000,6.483376446246877E-002,1.138997931862254E-003,-9.655650534924091E+001,-9.057404026653943E+000,-2.376263504938795E+001,-2.359619761090797E+000,-9.655650534924091E+001,-2.853361213900126E+001,
-4.924279433317054E+000,6.494041683767621E-002,1.210376169451935E-003,-9.574395121865341E+001,-9.699350707467708E+000,-2.374819015103747E+001,-2.360245157119087E+000,-9.574395121865341E+001,-2.854567627075056E+001,
-4.904738641914996E+000,6.486100080406360E-002,1.242996551229143E-003,-9.520575903704420E+001,-9.303755467585225E+000,-2.375873239595133E+001,-2.365281910652214E+000,-9.520575903704420E+001,-2.849437661882993E+001,
